geneID,geneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000110900,TSPAN11,7.665449111,1.074428462,1.981647731,0.542189434,0.587688013,0.914872136
ENSG00000285155,AC092153.1,3.897397373,1.074427879,2.449158907,0.438692596,0.660884293,0.930462537
ENSG00000105835,NAMPT,5094.941153,1.071910523,0.767489967,1.396644346,0.162520548,0.866536786
ENSG00000154153,RETREG1,97.82733529,1.071666362,0.798862973,1.341489589,0.179761548,0.866536786
ENSG00000069020,MAST4,3136.47606,1.071455876,0.647695489,1.654258667,0.098074967,0.866536786
ENSG00000256618,MTRNR2L1,184.8437945,1.069120541,1.398604361,0.764419567,0.444617252,0.884850024
ENSG00000232859,LYRM9,48.01727719,1.067688525,0.851747007,1.253527767,0.2100137,0.866536786
ENSG00000196739,COL27A1,1409.940176,1.066583021,0.736056099,1.449051265,0.147323267,0.866536786
ENSG00000277287,AL109976.1,57.09937904,1.066209664,0.767073601,1.389970484,0.16453784,0.866536786
ENSG00000204172,AGAP9,72.37016482,1.066209609,0.814828917,1.308507328,0.190701291,0.866536786
ENSG00000227232,WASH7P,18.95852381,1.066209523,0.920540662,1.158242723,0.246764998,0.866536786
ENSG00000207563,MIR23B,23.82130782,1.066209267,1.186973028,0.898259052,0.369047457,0.872293045
ENSG00000068745,IP6K2,1665.959526,1.065428074,0.598096605,1.781364524,0.07485292,0.866536786
ENSG00000189223,PAX8-AS1,429.6115102,1.064860139,0.606900341,1.754588138,0.079329782,0.866536786
ENSG00000113369,ARRDC3,1437.838706,1.064801456,0.784608338,1.357112083,0.1747456,0.866536786
ENSG00000167772,ANGPTL4,99.73219988,1.064800364,1.645524833,0.647088602,0.517574601,0.901969035
ENSG00000091831,ESR1,24.38940505,1.063899001,1.233369895,0.86259524,0.388360048,0.875442945
ENSG00000173947,PIFO,66.06543749,1.06176357,0.993576782,1.068627597,0.285237508,0.866536786
ENSG00000149131,SERPING1,279.600887,1.061138564,0.899524822,1.179665684,0.238133207,0.866536786
ENSG00000170561,IRX2,1811.06927,1.060852534,0.66591089,1.593084825,0.111141163,0.866536786
ENSG00000267152,AC093227.1,28.82763132,1.059783351,0.829862902,1.277058354,0.201581646,0.866536786
ENSG00000214954,LRRC69,28.28151868,1.059783278,0.889711097,1.191154388,0.233592982,0.866536786
ENSG00000242110,AMACR,16.21095594,1.059783128,1.077136113,0.983889701,0.325169748,0.866916494
ENSG00000282458,AC008993.1,12.83927058,1.059783086,1.045143393,1.014007353,0.310579244,0.866536786
ENSG00000261889,AC108134.2,10.24044422,1.059783043,1.110857523,0.954022474,0.340072266,0.867950127
ENSG00000259319,AF111167.2,14.2333813,1.059782935,1.162962097,0.911278998,0.362148389,0.871454434
ENSG00000281530,AC004461.2,9.35176406,1.059782766,1.393235462,0.760663072,0.446858337,0.885526164
ENSG00000253767,PCDHGA8,14.41530252,1.059782712,1.482992762,0.714624332,0.474841206,0.895116361
ENSG00000254505,CHMP4A,12.23424565,1.059782672,1.363161135,0.7774449,0.436896331,0.883784184
ENSG00000143001,TMEM61,17.89593649,1.059782586,1.53663135,0.689679139,0.490395988,0.896545144
ENSG00000156486,KCNS2,6.741548821,1.059782239,1.826970651,0.580076225,0.561863216,0.910352809
ENSG00000272989,LINC02012,6.008428983,1.059781901,1.898408864,0.558247446,0.576675426,0.911873203
ENSG00000236144,TMEM147-AS1,294.4746634,1.058806314,0.738860216,1.43302656,0.151850247,0.866536786
ENSG00000167740,CYB5D2,200.2191739,1.058197194,0.701903466,1.507610725,0.131654186,0.866536786
ENSG00000035664,DAPK2,85.70013549,1.056703906,0.883394558,1.196185665,0.231624114,0.866536786
ENSG00000233223,AC016876.1,42.59858852,1.056225506,0.849840959,1.242850788,0.213922823,0.866536786
ENSG00000229119,AC026403.1,41.29308179,1.056225466,0.913431245,1.156327279,0.247547314,0.866536786
ENSG00000227533,SLC2A1-AS1,30.38563272,1.056225417,0.959163997,1.101193769,0.270812333,0.866536786
ENSG00000224592,AL139158.2,36.57560582,1.056225172,1.167144156,0.90496548,0.365483675,0.871454434
ENSG00000116977,LGALS8,2194.002663,1.054871225,0.747046275,1.412056068,0.157933453,0.866536786
ENSG00000197892,KIF13B,540.7892254,1.054808022,1.287076682,0.819537823,0.412479631,0.879207325
ENSG00000196357,ZNF565,65.4548657,1.054621596,0.88516916,1.191435088,0.233482825,0.866536786
ENSG00000157578,LCA5L,43.02650931,1.054621327,1.135424096,0.928834724,0.352974746,0.869936858
ENSG00000112343,TRIM38,871.6136272,1.054232495,0.683887162,1.54152988,0.123187876,0.866536786
ENSG00000197647,ZNF433,67.69553922,1.051985108,0.663815431,1.584755429,0.113021913,0.866536786
ENSG00000136156,ITM2B,8405.991142,1.051775344,0.643646536,1.634088409,0.102240288,0.866536786
ENSG00000156639,ZFAND3,592.3001218,1.051586271,0.73548419,1.42978773,0.152777952,0.866536786
ENSG00000210100,MT-TI,324.3732019,1.050904724,1.263671763,0.831627923,0.405618996,0.876829454
ENSG00000105855,ITGB8,4679.889033,1.050445932,0.869252148,1.208447899,0.226875025,0.866536786
ENSG00000252835,SCARNA21,455.2119528,1.050384784,0.659234211,1.59334083,0.111083752,0.866536786
ENSG00000182568,SATB1,737.5555636,1.050384696,0.776129098,1.353363376,0.175939572,0.866536786
ENSG00000160471,COX6B2,22.90584581,1.050384628,0.884584212,1.187433161,0.235056806,0.866536786
ENSG00000275993,SIK1B,52.85834072,1.050384551,0.947267314,1.10885759,0.267491622,0.866536786
ENSG00000144649,FAM198A,17.85632512,1.05038448,0.976283625,1.075900951,0.281971557,0.866536786
ENSG00000178093,TSSK6,37.60498655,1.050384472,0.979476461,1.072393787,0.283543197,0.866536786
ENSG00000109063,MYH3,12.32688428,1.050384468,1.026836794,1.022932246,0.306339882,0.866536786
ENSG00000186715,MST1L,21.3196583,1.05038392,1.443754444,0.727536407,0.466897421,0.89220003
ENSG00000230606,AC092683.1,8.857914579,1.050383354,1.877200912,0.559547647,0.575788023,0.911873203
ENSG00000243566,UPK3B,202.8168296,1.049309764,1.079924472,0.971651066,0.331224169,0.867201742
ENSG00000140941,MAP1LC3B,2472.045827,1.047931988,1.044879707,1.00292118,0.315898893,0.866536786
ENSG00000148572,NRBF2,1383.790633,1.04761723,0.899575865,1.164567961,0.244193919,0.866536786
ENSG00000159674,SPON2,138.1484189,1.047393291,0.92153521,1.136574359,0.255716264,0.866536786
ENSG00000186088,GSAP,324.5947375,1.046844174,0.951408924,1.100309392,0.271197342,0.866536786
ENSG00000219626,FAM228B,68.64837722,1.046843883,1.196170048,0.875163097,0.381485169,0.874099879
ENSG00000115596,WNT6,16.08265473,1.046842666,1.958112497,0.534618245,0.592913865,0.915780291
ENSG00000105520,PLPPR2,235.6657539,1.046595987,0.745531255,1.403825768,0.160370739,0.866536786
ENSG00000214900,LINC01588,59.24855544,1.046204951,0.827100003,1.264907445,0.205904508,0.866536786
ENSG00000170631,ZNF16,231.4305999,1.046108559,0.638656211,1.637983849,0.101425063,0.866536786
ENSG00000186472,PCLO,349.7863721,1.045790111,0.785650315,1.331113971,0.183151512,0.866536786
ENSG00000183018,SPNS2,222.732414,1.045788433,1.951356035,0.535929074,0.59200757,0.915740923
ENSG00000197261,C6orf141,541.177492,1.045355393,0.703664826,1.485587108,0.137388367,0.866536786
ENSG00000197841,ZNF181,265.0398668,1.045070996,0.640364473,1.631994029,0.102680744,0.866536786
ENSG00000008517,IL32,168.9003632,1.044985989,1.16548561,0.896609945,0.369927089,0.872305511
ENSG00000196517,SLC6A9,833.8990424,1.044764421,0.733289385,1.424764141,0.154225391,0.866536786
ENSG00000155085,AK9,520.1294899,1.044715954,0.767924297,1.360441333,0.173690306,0.866536786
ENSG00000183208,GDPGP1,11.59494679,1.043841249,1.408420495,0.741143183,0.458606629,0.890858244
ENSG00000181652,ATG9B,18.45076667,1.043841169,1.450077327,0.719852072,0.47161608,0.894140721
ENSG00000140403,DNAJA4,385.1790358,1.04283016,0.893999468,1.166477383,0.243421488,0.866536786
ENSG00000196705,ZNF431,750.5691034,1.041194988,0.759890787,1.370190303,0.170627505,0.866536786
ENSG00000172183,ISG20,113.0406258,1.040105483,1.197557757,0.868522187,0.385108532,0.874985411
ENSG00000186973,FAM183A,20.78703309,1.039024685,0.932952189,1.113695532,0.265409827,0.866536786
ENSG00000244560,AC004890.2,18.28187139,1.039024618,0.999595083,1.039445507,0.298597589,0.866536786
ENSG00000229474,PATL2,12.92281629,1.039024496,1.168581715,0.88913294,0.373931638,0.873470872
ENSG00000248905,FMN1,299.2756463,1.03902425,1.318989948,0.787742356,0.430847425,0.881542965
ENSG00000273760,AC245041.1,394.3985126,1.0388171,0.80249298,1.294487461,0.195497098,0.866536786
ENSG00000138463,DIRC2,1479.4854,1.037882712,0.753525719,1.377368661,0.168398297,0.866536786
ENSG00000125730,C3,115.6150592,1.036170801,0.821918727,1.260673065,0.207426662,0.866536786
ENSG00000233493,TMEM238,48.01550189,1.035330262,0.895486069,1.156165683,0.247613394,0.866536786
ENSG00000270343,UNGP3,21.79393728,1.03533017,0.98345644,1.052746342,0.292457263,0.866536786
ENSG00000146856,AGBL3,24.477865,1.035330106,1.080073006,0.958574189,0.3377733,0.867201742
ENSG00000213853,EMP2,1827.299636,1.033985817,0.786742002,1.314262889,0.188757751,0.866536786
ENSG00000059728,MXD1,1758.055097,1.033310898,1.077559752,0.958936056,0.33759096,0.867201742
ENSG00000136237,RAPGEF5,910.5702305,1.033124902,1.055896118,0.978434227,0.327859607,0.867201742
ENSG00000273149,AL138963.3,113.2689127,1.0329417,0.88361494,1.168995287,0.24240553,0.866536786
ENSG00000185522,LMNTD2,49.83371221,1.032406904,0.846998455,1.218900575,0.222881931,0.866536786
ENSG00000230177,AL080317.1,23.40829348,1.032406891,0.882600926,1.169732391,0.242108679,0.866536786
ENSG00000275202,AL161421.1,28.8494601,1.03240682,0.898711279,1.148763617,0.250653465,0.866536786
ENSG00000227885,AL590652.1,18.81755734,1.03240677,0.98346375,1.049765963,0.293825728,0.866536786
ENSG00000155368,DBI,1810.936595,1.031697465,0.814845859,1.266125923,0.205468003,0.866536786
ENSG00000186615,KTN1-AS1,80.62608025,1.031563238,1.064396847,0.96915285,0.332468932,0.867201742
ENSG00000154930,ACSS1,125.718508,1.031162585,0.935575305,1.10216952,0.27038798,0.866536786
ENSG00000175197,DDIT3,1742.230043,1.030202331,0.867246441,1.187900328,0.234872681,0.866536786
ENSG00000173715,C11orf80,348.5966991,1.030036142,0.659351861,1.562194943,0.118242072,0.866536786
ENSG00000064195,DLX3,74.55530443,1.030035856,0.998673752,1.031403753,0.302351522,0.866536786
ENSG00000013392,RWDD2A,102.4429739,1.030035829,0.999391996,1.030662475,0.302699128,0.866536786
ENSG00000176531,PHLDB3,898.1167177,1.029011071,0.750633571,1.370856714,0.170419627,0.866536786
ENSG00000227036,LINC00511,942.6871412,1.02812751,0.600482162,1.712169945,0.086865355,0.866536786
ENSG00000136002,ARHGEF4,3343.174304,1.026929028,0.850562335,1.207353049,0.227296209,0.866536786
ENSG00000136943,CTSV,1950.559879,1.026688574,0.958149918,1.071532287,0.283930161,0.866536786
ENSG00000183826,BTBD9,545.1453466,1.026552026,0.970882124,1.057339507,0.290356669,0.866536786
ENSG00000108091,CCDC6,2659.055321,1.025777041,0.688821746,1.489176332,0.136440942,0.866536786
ENSG00000106078,COBL,1007.293194,1.025189544,0.865604171,1.184362991,0.236269404,0.866536786
ENSG00000271133,AC004130.1,39.33684455,1.025017934,0.813810362,1.259529223,0.207839242,0.866536786
ENSG00000099785,2-Mar,349.8787634,1.024457052,0.853213623,1.20070405,0.229866023,0.866536786
ENSG00000109854,HTATIP2,1087.618674,1.024389503,0.766582789,1.336306421,0.181449139,0.866536786
ENSG00000167468,GPX4,3836.188081,1.024253756,0.709465206,1.443698363,0.148823842,0.866536786
ENSG00000108107,RPL28,5137.593629,1.024177188,0.619855445,1.652283926,0.098476684,0.866536786
ENSG00000173818,ENDOV,201.7799734,1.022997619,0.756386708,1.352479634,0.17622193,0.866536786
ENSG00000188522,FAM83G,3160.765082,1.022642587,0.646513802,1.581779977,0.113699808,0.866536786
ENSG00000124370,MCEE,105.8177646,1.022113074,0.653676837,1.563636673,0.117902917,0.866536786
ENSG00000196116,TDRD7,517.9547956,1.022069633,0.912531754,1.120037334,0.262697853,0.866536786
ENSG00000105963,ADAP1,65.22551909,1.021815418,0.913686432,1.118343648,0.263420252,0.866536786
ENSG00000225091,SNORA71A,78.85191018,1.020990867,0.850216224,1.20086025,0.229805416,0.866536786
ENSG00000220842,RPL21P16,48.34666062,1.020254969,0.87686658,1.163523611,0.244617124,0.866536786
ENSG00000172456,FGGY,233.1886205,1.018997879,0.650787232,1.565792672,0.117397162,0.866536786
ENSG00000106546,AHR,4141.680922,1.018779716,0.928755564,1.096929866,0.272672052,0.866536786
ENSG00000174080,CTSF,250.480295,1.016534416,0.896346688,1.134086207,0.256758389,0.866536786
ENSG00000178038,ALS2CL,3447.170852,1.015850432,0.693444189,1.464934668,0.142938743,0.866536786
ENSG00000114023,FAM162A,621.7676788,1.015669862,0.651189586,1.559714535,0.118827356,0.866536786
ENSG00000279838,AL356273.3,51.65068001,1.015443699,0.975768929,1.040660006,0.298033371,0.866536786
ENSG00000147144,CCDC120,266.1863301,1.014620723,0.854500066,1.18738519,0.235075719,0.866536786
ENSG00000143622,RIT1,600.7216804,1.014268789,0.718599164,1.411452782,0.158111149,0.866536786
ENSG00000102921,N4BP1,2989.204734,1.013596192,0.742591351,1.364944786,0.172270404,0.866536786
ENSG00000251192,ZNF674,223.8729898,1.013240891,0.676922273,1.496834913,0.134436219,0.866536786
ENSG00000272686,AC006333.2,130.5718148,1.012477757,0.683058084,1.482271832,0.13826798,0.866536786
ENSG00000272398,CD24,20983.67392,1.011997167,0.931266656,1.086688931,0.277174307,0.866536786
ENSG00000138271,GPR87,2481.585778,1.01025141,0.581876688,1.736195023,0.082529357,0.866536786
ENSG00000138380,CARF,269.5913353,1.009706598,0.688529546,1.466468076,0.142520812,0.866536786
ENSG00000156650,KAT6B,361.8589652,1.009089547,0.605464808,1.666636167,0.095586773,0.866536786
ENSG00000149212,SESN3,3149.846981,1.007483735,0.889193411,1.13303104,0.257201218,0.866536786
ENSG00000274114,ALOX15P1,24.90785233,1.007315944,0.853733074,1.179895655,0.238041718,0.866536786
ENSG00000163817,SLC6A20,167.0703488,1.007315886,0.894888435,1.125632925,0.260320926,0.866536786
ENSG00000250451,HOXC-AS1,20.88221134,1.007315877,0.912921226,1.103398462,0.269854164,0.866536786
ENSG00000160325,CACFD1,171.7276951,1.007315855,0.934713932,1.07767288,0.281179765,0.866536786
ENSG00000240429,LRRFIP1P1,28.34445103,1.00731585,0.966735142,1.041977069,0.29742231,0.866536786
ENSG00000183298,RPSAP19,21.39728882,1.007315842,0.936190581,1.075973057,0.281939306,0.866536786
ENSG00000229644,NAMPTP1,45.93293743,1.007315823,0.937753021,1.074180302,0.282741879,0.866536786
ENSG00000235499,AC073046.1,17.79117489,1.007315817,0.947941264,1.062635266,0.287947388,0.866536786
ENSG00000274712,AC005332.5,22.95371217,1.007315793,1.01877005,0.988756779,0.322782155,0.866536786
ENSG00000272030,AL162258.2,14.02251582,1.007315758,1.065903727,0.945034465,0.344641281,0.869436771
ENSG00000185055,EFCAB10,19.7751833,1.007315754,1.016990625,0.990486765,0.321936255,0.866536786
ENSG00000070729,CNGB1,14.18254475,1.007315749,1.100477226,0.915344475,0.360010818,0.871110832
ENSG00000276900,AC023157.3,20.37571496,1.007315731,1.037584673,0.970827497,0.331634187,0.867201742
ENSG00000212607,SNORA3B,10.77692153,1.007315648,1.114805338,0.903579857,0.366218226,0.871803835
ENSG00000054179,ENTPD2,23.97918542,1.007315645,1.116368481,0.902314658,0.366889741,0.871803835
ENSG00000231584,FAHD2CP,28.30789166,1.007315641,1.102455489,0.913701869,0.360873522,0.871454434
ENSG00000100583,SAMD15,25.87811726,1.007315634,1.187751608,0.848086104,0.39639002,0.876718852
ENSG00000213757,AC020898.1,19.70666328,1.007315627,1.12265362,0.897263064,0.369578561,0.872305511
ENSG00000114790,ARHGEF26,76.01912905,1.007315614,1.169566638,0.861272528,0.389087963,0.875442945
ENSG00000236439,AC099336.2,19.42794958,1.00731557,1.153616122,0.873180906,0.382564481,0.87434689
ENSG00000261423,TMEM202-AS1,10.63804501,1.00731556,1.170840215,0.860335635,0.389604055,0.875442945
ENSG00000278993,AC002350.1,10.0481237,1.007315522,1.207116104,0.834481057,0.404009958,0.876718852
ENSG00000093100,AC016026.1,7.666881637,1.007315494,1.25288941,0.803993941,0.421400474,0.880452415
ENSG00000254027,AC009902.2,7.773141772,1.007315456,1.235503099,0.815307916,0.414896079,0.879597422
ENSG00000185482,STAC3,9.753557919,1.00731541,1.3035814,0.772729199,0.439682663,0.884602199
ENSG00000272669,AL021707.6,12.7350084,1.007315371,1.278719607,0.787753129,0.430841122,0.881542965
ENSG00000118997,DNAH7,14.74924753,1.007315363,1.418246416,0.710254122,0.477546564,0.895116361
ENSG00000042832,TG,13.13181138,1.007315358,1.471255679,0.684663701,0.49355616,0.896545144
ENSG00000232034,AC092168.2,6.063070759,1.00731535,1.476506367,0.682228924,0.495094208,0.896545144
ENSG00000200742,RF00019,6.992406672,1.007315302,1.34176543,0.75073875,0.452809897,0.887804015
ENSG00000233117,LINC00702,7.004418431,1.00731528,1.469659285,0.685407353,0.493086905,0.896545144
ENSG00000260328,AC104024.2,5.768493203,1.007315236,1.528006498,0.659234917,0.509744928,0.900135894
ENSG00000274528,AC090970.3,6.765812788,1.007315218,1.422318042,0.708220797,0.478808153,0.895352983
ENSG00000196208,GREB1,12.10926175,1.007315201,1.378045114,0.730974038,0.464795011,0.891748854
ENSG00000265458,AC132938.3,6.766848545,1.007315175,1.522499265,0.661619482,0.508215119,0.89949028
ENSG00000066230,SLC9A3,5.126888652,1.007315153,1.549328874,0.650162254,0.51558742,0.901957041
ENSG00000142347,MYO1F,7.621657996,1.007315148,1.400596357,0.719204461,0.472014951,0.894211493
ENSG00000277938,AL035252.3,14.12478478,1.007315111,1.543143765,0.652768157,0.513905755,0.901456452
ENSG00000164776,PHKG1,6.122699894,1.007315097,1.519874721,0.662761926,0.507483042,0.89949028
ENSG00000224745,AC063965.1,5.546310957,1.00731508,1.525464563,0.660333321,0.509039952,0.899963018
ENSG00000277447,AP005431.1,5.731554311,1.007315077,1.701169229,0.592131024,0.553762854,0.908812833
ENSG00000260388,LINC00562,5.851876288,1.007315054,1.654945903,0.608669475,0.542743544,0.906166822
ENSG00000111218,PRMT8,27.98797889,1.007315045,1.427066865,0.705863944,0.480272752,0.895352983
ENSG00000233547,AL158212.2,6.09111926,1.007315026,1.571740599,0.640891395,0.521593247,0.903816106
ENSG00000215817,ZC3H11B,6.04223202,1.007314999,1.557781988,0.646634129,0.517868764,0.901969035
ENSG00000279491,AP003733.4,6.346743793,1.007314951,1.567324777,0.642697012,0.52042072,0.90292946
ENSG00000255282,WTAPP1,7.785153531,1.00731491,1.788535693,0.56320649,0.573294284,0.911873203
ENSG00000230042,AK3P3,6.213979451,1.007314877,1.634420611,0.616313126,0.537687877,0.906072571
ENSG00000058866,DGKG,5.687566772,1.007314824,1.787658367,0.563482846,0.573106138,0.911873203
ENSG00000242861,AL591895.1,5.085038219,1.007314784,2.375953308,0.423962365,0.67159326,0.932955471
ENSG00000152078,TMEM56,5.037417071,1.007314748,2.390957512,0.421301819,0.673534702,0.933191648
ENSG00000217930,PAM16,6.207873153,1.007314734,1.652182119,0.609687468,0.542068857,0.906138213
ENSG00000265641,MIR3929,10.2746183,1.007314722,1.63398089,0.616478888,0.537578502,0.906072571
ENSG00000157343,ARMC12,5.869742436,1.007314699,1.805155305,0.558021072,0.576829995,0.911873203
ENSG00000255860,AP000812.2,10.61220125,1.00731463,1.624278037,0.620161455,0.535151496,0.905000552
ENSG00000245954,LINC02273,8.586116334,1.007314597,1.91989756,0.524671012,0.599811912,0.918566695
ENSG00000260273,AL359711.2,5.71623815,1.007314491,2.49554518,0.403645063,0.686473743,0.936642614
ENSG00000284231,MIR424,4.735473502,1.007314462,1.796162647,0.560814725,0.574923847,0.911873203
ENSG00000167363,FN3K,5.66267559,1.007314428,2.160855079,0.466164732,0.641097592,0.926925214
ENSG00000213385,AC105052.2,5.499249351,1.00731439,1.906856169,0.52825924,0.597319418,0.918142567
ENSG00000243779,AP001086.1,4.944347832,1.007314321,1.947177417,0.517320256,0.604932616,0.919637886
ENSG00000276975,HYDIN2,4.412511862,1.007314146,2.131159047,0.472660239,0.636455598,0.926587977
ENSG00000269919,AL022067.1,5.73864487,1.007314135,1.968271726,0.511775951,0.608807823,0.921657577
ENSG00000254413,CHKB-CPT1B,5.617951851,1.007314101,1.928499359,0.522330535,0.601440213,0.919339585
ENSG00000120693,SMAD9,7.373776473,1.007313978,1.990728987,0.506002567,0.612854847,0.923061258
ENSG00000225808,DNAJC19P5,5.575413016,1.007313848,1.937920472,0.519791117,0.603209171,0.919637886
ENSG00000257500,AC055736.1,3.097402653,1.007313714,2.787255063,0.361399905,0.717800519,0.944584663
ENSG00000280276,AC009229.4,6.363415259,1.007313687,1.989358883,0.506350913,0.612610327,0.923061258
ENSG00000251485,AC068134.3,5.189355633,1.007313669,2.096822547,0.480400056,0.630942955,0.92605955
ENSG00000198590,C3orf35,7.156628675,1.007313507,2.077135635,0.484953168,0.627709566,0.926023263
ENSG00000269604,AC005523.2,4.281037299,1.007313385,2.376631054,0.423840875,0.671681866,0.932955471
ENSG00000243056,EIF4EBP3,8.197741414,1.007313318,2.014353904,0.500067697,0.61702741,0.923584899
ENSG00000102981,PARD6A,14.16926852,1.007313253,2.221853922,0.453366102,0.650285141,0.929137826
ENSG00000259088,AL137779.2,4.655211785,1.007313034,2.292372026,0.439419528,0.660357579,0.930462537
ENSG00000107954,NEURL1,18.45701938,1.007312929,2.184991776,0.461014517,0.64478819,0.927032141
ENSG00000224846,AL133351.1,4.1276323,1.007312507,3.18851889,0.315918626,0.752064274,0.953972917
ENSG00000081189,MEF2C,2.759056046,1.00731066,3.111526464,0.323735206,0.746138515,0.952012623
ENSG00000121310,ECHDC2,365.3316216,1.005486308,0.788092828,1.275847556,0.202009413,0.866536786
ENSG00000136436,CALCOCO2,1727.004021,1.005482853,0.744458246,1.350623569,0.176816047,0.866536786
ENSG00000178607,ERN1,1102.827256,1.005223431,0.975090304,1.030902909,0.302586352,0.866536786
ENSG00000135373,EHF,5290.323225,1.004854853,0.891143958,1.12760104,0.259488447,0.866536786
ENSG00000187630,DHRS4L2,228.4991811,1.004501095,0.597650122,1.680751091,0.092811272,0.866536786
ENSG00000197959,DNM3,149.4722677,1.000974354,0.911445361,1.098227493,0.272105164,0.866536786
ENSG00000091592,NLRP1,3923.307698,1.000114497,0.780674823,1.281089728,0.200162151,0.866536786
ENSG00000229526,KRT16P4,85.57312942,0.999000354,1.160862309,0.860567482,0.389476302,0.875442945
ENSG00000080845,DLGAP4,1067.926558,0.998410407,0.812025514,1.229530833,0.218872845,0.866536786
ENSG00000237973,MTCO1P12,9685.378986,0.998203172,0.629407396,1.585941281,0.11275263,0.866536786
ENSG00000071967,CYBRD1,2198.815242,0.998091338,1.02845966,0.970472034,0.331811258,0.867201742
ENSG00000261183,SPINT1-AS1,123.9813138,0.997665929,0.619635691,1.610084674,0.107379372,0.866536786
ENSG00000232434,AJM1,98.92485158,0.997468046,0.943217962,1.057515957,0.290276176,0.866536786
ENSG00000133112,TPT1,47069.94279,0.997153306,0.783321755,1.272980483,0.203024968,0.866536786
ENSG00000110011,DNAJC4,142.3403782,0.996823675,0.692943045,1.438536228,0.150281966,0.866536786
ENSG00000151611,MMAA,181.0688324,0.996589694,0.61331785,1.62491552,0.104180561,0.866536786
ENSG00000139116,KIF21A,1637.654947,0.99612365,0.672837987,1.480480694,0.138745009,0.866536786
ENSG00000172663,TMEM134,302.7413961,0.99582044,0.651841021,1.527704468,0.12658593,0.866536786
ENSG00000169155,ZBTB43,757.7608852,0.995270588,0.851052315,1.169458763,0.242218846,0.866536786
ENSG00000055732,MCOLN3,202.6052265,0.994259776,0.856830891,1.160392074,0.245889212,0.866536786
ENSG00000173482,PTPRM,997.661273,0.993932883,0.695075645,1.429963617,0.152727462,0.866536786
ENSG00000136560,TANK,1624.399825,0.993381188,0.715418718,1.388531169,0.164975361,0.866536786
ENSG00000117016,RIMS3,148.4832574,0.992845268,1.049426804,0.94608339,0.344106055,0.869436771
ENSG00000185101,ANO9,760.7917723,0.991216321,0.767164656,1.292051599,0.196339276,0.866536786
ENSG00000201901,RN7SKP48,94.33467535,0.99119606,1.072937951,0.923814895,0.355582699,0.870294163
ENSG00000171174,RBKS,51.90081517,0.99063714,0.889521893,1.113673702,0.265419195,0.866536786
ENSG00000152056,AP1S3,351.7984466,0.990342904,0.787312053,1.2578785,0.2084357,0.866536786
ENSG00000140398,NEIL1,107.2171791,0.989721529,1.199829794,0.824884941,0.409436917,0.878237604
ENSG00000119986,AVPI1,1253.134871,0.988434441,0.879606501,1.123723437,0.26113037,0.866536786
ENSG00000064225,ST3GAL6,90.84442026,0.987950684,0.763611643,1.293786826,0.195739065,0.866536786
ENSG00000170296,GABARAP,36.34620826,0.987950472,1.020186795,0.968401549,0.332843866,0.867201742
ENSG00000158186,MRAS,412.9637131,0.987597595,0.965760242,1.022611568,0.306491538,0.866536786
ENSG00000092929,UNC13D,203.3032578,0.987416154,1.067354855,0.925105788,0.354910883,0.869936858
ENSG00000095574,IKZF5,167.4421567,0.987306141,0.614280472,1.607256271,0.107998163,0.866536786
ENSG00000196267,ZNF836,160.3161827,0.986616882,0.92420044,1.067535612,0.285730041,0.866536786
ENSG00000118640,VAMP8,895.2131395,0.986549414,0.697816693,1.413765857,0.157430662,0.866536786
ENSG00000185338,SOCS1,24.20190296,0.986254155,1.075633755,0.916905174,0.359192333,0.871092732
ENSG00000255112,CHMP1B,2146.591947,0.985738903,0.791187865,1.245897399,0.212802065,0.866536786
ENSG00000162869,PPP1R21,432.9294043,0.984848684,0.735004725,1.339921569,0.180270845,0.866536786
ENSG00000163702,IL17RC,445.654037,0.983469341,0.649684212,1.513765183,0.130085406,0.866536786
ENSG00000136100,VPS36,1744.938985,0.983366551,0.590816893,1.664418473,0.096028831,0.866536786
ENSG00000110013,SIAE,436.1629354,0.983220408,0.647715611,1.517981642,0.129019027,0.866536786
ENSG00000227063,RPL41P1,48.25985784,0.983068479,0.734887428,1.337713016,0.180990006,0.866536786
ENSG00000163071,SPATA18,937.5477246,0.982758918,0.738312726,1.331087606,0.183160187,0.866536786
ENSG00000148120,C9orf3,1093.837684,0.982751652,0.699335354,1.405265223,0.159942425,0.866536786
ENSG00000108654,DDX5,8461.042876,0.982467169,0.570005741,1.723609253,0.084778407,0.866536786
ENSG00000136867,SLC31A2,3042.495698,0.982025112,0.726009473,1.352634019,0.176172579,0.866536786
ENSG00000158486,DNAH3,18.27875101,0.981780397,1.310362429,0.749243396,0.453710517,0.888164596
ENSG00000155158,TTC39B,1060.509231,0.98106401,0.756619445,1.296641285,0.19475464,0.866536786
ENSG00000145284,SCD5,1057.753551,0.980516031,0.637714583,1.537546823,0.124159458,0.866536786
ENSG00000084733,RAB10,7915.468266,0.979220508,0.684268796,1.431046562,0.152416871,0.866536786
ENSG00000140750,ARHGAP17,381.1709416,0.979140793,0.641889497,1.52540398,0.127158367,0.866536786
ENSG00000169239,CA5B,155.4236146,0.978746937,0.636187462,1.538456816,0.12393696,0.866536786
ENSG00000238083,LRRC37A2,46.0943476,0.978746771,0.846736606,1.155904639,0.247720165,0.866536786
ENSG00000253819,LINC01151,15.03617703,0.97874666,1.011257841,0.96785075,0.333118914,0.867201742
