geneID,geneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000137801,THBS1,62416.80332,-4.595414775,1.75671598,-2.615912206,0.008898944,0.913063009
ENSG00000165244,ZNF367,109.6613866,-5.619252493,2.152134605,-2.611013493,0.009027433,0.913063009
ENSG00000277399,GPR179,25.13092645,4.504944144,1.726268001,2.609643544,0.009063661,0.913063009
ENSG00000150051,MKX,33.37335999,6.08989278,2.333990932,2.609218698,0.009074922,0.913063009
ENSG00000066279,ASPM,2088.905321,-5.269339983,2.019915113,-2.608693776,0.009088854,0.913063009
ENSG00000124102,PI3,1882.777943,4.891335206,1.876047019,2.607256191,0.009127104,0.913063009
ENSG00000167995,BEST1,81.00136615,3.551490443,1.362625042,2.606359294,0.009151041,0.913063009
ENSG00000274173,AL035661.1,146.4663321,3.986990728,1.530063167,2.605768712,0.009166834,0.913063009
ENSG00000087245,MMP2,594.9547409,-3.606354874,1.387769347,-2.598670219,0.009358563,0.913063009
ENSG00000214860,EVPLL,103.1474794,3.628658013,1.397730463,2.596107125,0.009428666,0.913063009
ENSG00000187595,ZNF385C,9.175141211,7.556026439,2.921170296,2.586643596,0.009691578,0.913063009
ENSG00000163053,SLC16A14,32.83076235,4.308917046,1.667026056,2.584792859,0.009743752,0.913063009
ENSG00000123485,HJURP,481.4727418,-10.74761064,4.171053813,-2.576713493,0.009974459,0.913063009
ENSG00000266088,AC004585.1,30.50331821,-4.673705849,1.82116228,-2.566331348,0.010278059,0.913063009
ENSG00000251191,LINC00589,11.63446842,-7.492931899,2.927182757,-2.559775907,0.010473968,0.913063009
ENSG00000163993,S100P,642.6089858,11.19421021,4.373869688,2.559337842,0.010487177,0.913063009
ENSG00000117525,F3,14753.79199,-2.769439774,1.085468519,-2.551377331,0.010729809,0.913063009
ENSG00000122254,HS3ST2,109.705342,-4.043165057,1.585239593,-2.550507239,0.010756629,0.913063009
ENSG00000182667,NTM,505.4580869,-3.643439978,1.428790695,-2.550016592,0.010771779,0.913063009
ENSG00000104147,OIP5,50.43044793,-6.135423539,2.407360466,-2.548610241,0.01081531,0.913063009
ENSG00000178467,P4HTM,225.2733805,3.070946992,1.205203002,2.548074463,0.010831935,0.913063009
ENSG00000139618,BRCA2,752.107212,-4.832459943,1.897428584,-2.546846813,0.010870114,0.913063009
ENSG00000178726,THBD,471.5284873,3.317483959,1.303587317,2.544888184,0.010931274,0.913063009
ENSG00000254860,TMEM9B-AS1,122.2836298,2.738534599,1.077128762,2.542439396,0.011008169,0.913063009
ENSG00000140534,TICRR,168.9756266,-5.463908337,2.150459239,-2.540809999,0.0110596,0.913063009
ENSG00000187498,COL4A1,3167.040879,-2.88665748,1.137082121,-2.538653476,0.011127998,0.913063009
ENSG00000136492,BRIP1,344.2436513,-4.170376484,1.643505079,-2.537489258,0.011165079,0.913063009
ENSG00000116183,PAPPA2,210.7828015,4.992056289,1.968827144,2.535548286,0.011227145,0.913063009
ENSG00000197646,PDCD1LG2,317.7797689,-2.741688786,1.082845549,-2.53192968,0.011343674,0.913063009
ENSG00000166106,ADAMTS15,318.7961019,-3.373315638,1.333892524,-2.528926114,0.011441211,0.913063009
ENSG00000117472,TSPAN1,273.4679215,-3.227402011,1.277105987,-2.527121511,0.011500171,0.913063009
ENSG00000231298,MANCR,73.62412412,-4.581057029,1.814854226,-2.524201097,0.011596157,0.913063009
ENSG00000167608,TMC4,232.8560241,2.721855857,1.078717077,2.523234234,0.011628092,0.913063009
ENSG00000229563,LINC01204,11.20896837,-7.983911272,3.167877874,-2.520271169,0.011726446,0.913063009
ENSG00000196230,TUBB,10268.05049,-3.094646188,1.230320544,-2.515317007,0.01189254,0.913063009
ENSG00000171320,ESCO2,255.6236935,-8.025656588,3.190903322,-2.51516758,0.011897582,0.913063009
ENSG00000175356,SCUBE2,446.4934513,-3.545633789,1.410407666,-2.513907061,0.01194019,0.913063009
ENSG00000078081,LAMP3,814.3613927,2.847566661,1.132998383,2.513301611,0.011960703,0.913063009
ENSG00000177494,ZBED2,887.4246345,-3.168537314,1.261480105,-2.511761621,0.01201302,0.913063009
ENSG00000167996,FTH1,29671.99383,3.615495254,1.442894969,2.505723099,0.012220128,0.913063009
ENSG00000147536,GINS4,160.7576558,-5.545511476,2.213166786,-2.505690719,0.012221247,0.913063009
ENSG00000175305,CCNE2,75.17293809,-4.90101882,1.96226304,-2.497636005,0.01250245,0.913063009
ENSG00000164379,FOXQ1,550.5221312,2.713987673,1.08685982,2.497090814,0.012521688,0.913063009
ENSG00000025039,RRAGD,46.07596497,5.315670029,2.132759368,2.492390895,0.012688631,0.913063009
ENSG00000139278,GLIPR1,69.7474264,-2.923810866,1.173848914,-2.49078977,0.012745951,0.913063009
ENSG00000177410,ZFAS1,1427.184983,2.65349202,1.067988891,2.484568934,0.012970839,0.913063009
ENSG00000164400,CSF2,27.0972618,-4.595702272,1.851104396,-2.482681302,0.013039769,0.913063009
ENSG00000163507,CIP2A,365.9384387,-4.652457616,1.876934093,-2.478753853,0.013184226,0.913063009
ENSG00000151725,CENPU,223.0888273,-3.767701245,1.52191368,-2.475633996,0.013299984,0.913063009
ENSG00000154133,ROBO4,186.4542313,-3.624561946,1.466856194,-2.470972929,0.013474602,0.913063009
ENSG00000169247,SH3TC2,174.5598381,-3.792797588,1.536361486,-2.468688276,0.013560929,0.913063009
ENSG00000100558,PLEK2,2656.379318,-2.811713369,1.140270097,-2.465831013,0.013669581,0.913063009
ENSG00000163219,ARHGAP25,137.025425,-3.014226915,1.222678492,-2.465265345,0.013691182,0.913063009
ENSG00000187741,FANCA,194.1230916,-4.899130323,1.987473929,-2.465003567,0.013701189,0.913063009
ENSG00000145362,ANK2,66.53124127,4.682728453,1.901420195,2.462753086,0.013787483,0.913063009
ENSG00000106066,CPVL,29.45915906,-6.622154513,2.689876671,-2.461880347,0.013821077,0.913063009
ENSG00000167207,NOD2,518.3274756,3.457514257,1.40514485,2.460610561,0.013870083,0.913063009
ENSG00000146376,ARHGAP18,740.488092,-3.716728993,1.512922022,-2.45665602,0.014023689,0.913063009
ENSG00000106823,ECM2,202.5878906,3.045517195,1.239860364,2.456338862,0.014036073,0.913063009
ENSG00000148926,ADM,1544.253736,2.466152909,1.004515678,2.455066619,0.014085848,0.913063009
ENSG00000177602,HASPIN,89.34290139,-8.588958003,3.50171366,-2.452787074,0.014175422,0.913063009
ENSG00000164692,COL1A2,72.69691452,-6.159120568,2.514724888,-2.449222418,0.014316501,0.913063009
ENSG00000256633,AP005019.1,10.59431695,-7.190364888,2.940805768,-2.445032231,0.01448392,0.913063009
ENSG00000183671,GPR1,161.9102536,3.48110088,1.424860889,2.443116312,0.014561044,0.913063009
ENSG00000163216,SPRR2D,5772.518141,4.853106251,1.98760348,2.441687339,0.014618801,0.913063009
ENSG00000270672,MTRNR2L6,20.99835078,7.556036653,3.095101188,2.441289055,0.014634936,0.913063009
ENSG00000115414,FN1,83181.14392,-2.254020847,0.923543974,-2.440621032,0.014662032,0.913063009
ENSG00000265107,GJA5,21.59275077,-4.885206768,2.003927976,-2.437815543,0.014776312,0.913063009
ENSG00000203706,SERTAD4-AS1,24.27908414,-4.069636482,1.671130104,-2.435260111,0.014881088,0.913063009
ENSG00000164509,IL31RA,22.78587282,-5.215850251,2.143779365,-2.433016352,0.014973625,0.913063009
ENSG00000237609,AF064858.2,11.00698262,6.923763819,2.848428191,2.430731391,0.015068381,0.913063009
ENSG00000167972,ABCA3,39.34996944,4.914054942,2.022222813,2.430026459,0.015097721,0.913063009
ENSG00000075702,WDR62,167.3515334,-3.904213558,1.607598642,-2.428599686,0.015157258,0.913063009
ENSG00000138180,CEP55,1090.340836,-8.449580694,3.484402168,-2.424972861,0.015309531,0.913063009
ENSG00000102384,CENPI,173.6317673,-5.156167319,2.127491941,-2.423589589,0.015367962,0.913063009
ENSG00000111348,ARHGDIB,306.5140357,-4.60210057,1.900608035,-2.421383307,0.015461564,0.913063009
ENSG00000167080,B4GALNT2,1251.198124,4.047483502,1.672370311,2.420207699,0.015511644,0.913063009
ENSG00000237548,TTLL11-IT1,18.64433245,-4.698794135,1.94319638,-2.418074767,0.01560287,0.913063009
ENSG00000260549,MT1L,9.366431265,-7.370937908,3.048386401,-2.417980183,0.015606927,0.913063009
ENSG00000168477,TNXB,111.1441822,3.303563199,1.366936232,2.416764676,0.015659137,0.913063009
ENSG00000057019,DCBLD2,5208.994799,-3.419246457,1.415419555,-2.415712321,0.015704464,0.913063009
ENSG00000166535,A2ML1,12279.65842,3.430327639,1.420209213,2.415367825,0.015719327,0.913063009
ENSG00000137310,TCF19,268.9769244,-5.197190093,2.153075807,-2.413844452,0.0157852,0.913063009
ENSG00000170312,CDK1,690.3174204,-8.345165876,3.460094873,-2.41183152,0.015872614,0.913063009
ENSG00000171522,PTGER4,248.0762173,-3.034015953,1.259084034,-2.409700917,0.015965603,0.913063009
ENSG00000170955,CAVIN3,636.8572401,-2.583255921,1.072051132,-2.409638723,0.015968324,0.913063009
ENSG00000115232,ITGA4,75.47630989,-4.088745181,1.699312574,-2.406117181,0.016123092,0.913063009
ENSG00000147576,ADHFE1,28.7993161,4.066060855,1.690325004,2.405490569,0.016150769,0.913063009
ENSG00000274290,HIST1H2BE,891.4766317,-4.355538604,1.814188426,-2.400819309,0.016358412,0.913063009
ENSG00000140284,SLC27A2,44.37253178,3.329097885,1.389942316,2.395133847,0.016614299,0.913063009
ENSG00000132746,ALDH3B2,1045.537853,3.588535146,1.49996344,2.392415075,0.016737901,0.913063009
ENSG00000237649,KIFC1,309.3533713,-6.981481039,2.918347852,-2.392271722,0.016744441,0.913063009
ENSG00000166086,JAM3,8.311183297,-7.09083423,2.964620129,-2.391818824,0.016765116,0.913063009
ENSG00000187678,SPRY4,346.7750838,-2.617083182,1.094954545,-2.390129521,0.016842432,0.913063009
ENSG00000137331,IER3,2307.710903,-2.096937783,0.878636004,-2.386583037,0.017005766,0.913063009
ENSG00000137648,TMPRSS4,589.2877344,2.127339464,0.891485106,2.386287163,0.017019456,0.913063009
ENSG00000134871,COL4A2,5600.00063,-2.867151418,1.202240406,-2.384840341,0.017086535,0.913063009
ENSG00000276043,UHRF1,257.9941753,-4.942350965,2.073199562,-2.383924372,0.017129122,0.913063009
ENSG00000120875,DUSP4,1215.021989,-3.529332051,1.481210501,-2.382734964,0.017184562,0.913063009
ENSG00000222041,CYTOR,182.5418006,-2.889858909,1.214593798,-2.379280146,0.017346487,0.913063009
ENSG00000197168,NEK5,18.49919274,3.931760448,1.653389462,2.378000185,0.017406817,0.913063009
ENSG00000012048,BRCA1,692.0372327,-3.6053104,1.516781152,-2.376948313,0.017456534,0.913063009
ENSG00000064270,ATP2C2,468.5553207,3.764515609,1.584064211,2.376491801,0.01747815,0.913063009
ENSG00000115590,IL1R2,34.99520563,-3.810443903,1.604230156,-2.375247648,0.01753718,0.913063009
ENSG00000198435,NRARP,379.3189418,3.083986288,1.298415069,2.375192927,0.01753978,0.913063009
ENSG00000203499,IQANK1,331.7099144,2.570012402,1.082031924,2.375172437,0.017540754,0.913063009
ENSG00000074181,NOTCH3,2324.948906,3.012299554,1.268842951,2.374052321,0.017594057,0.913063009
ENSG00000213967,ZNF726,30.0928063,-3.911207037,1.647965602,-2.37335478,0.017627323,0.913063009
ENSG00000262003,AC087392.1,10.20372609,-8.064823722,3.402534246,-2.370240279,0.017776528,0.913063009
ENSG00000138160,KIF11,532.215593,-4.718558439,1.992484426,-2.368178329,0.017875917,0.913063009
ENSG00000171241,SHCBP1,137.4880779,-9.213611817,3.899134799,-2.362988789,0.018128218,0.913063009
ENSG00000129173,E2F8,53.17871223,-3.717808014,1.574622475,-2.361078972,0.01822185,0.913063009
ENSG00000258017,AC011603.2,19.63514626,-4.522638882,1.915531169,-2.361036435,0.01822394,0.913063009
ENSG00000132837,DMGDH,23.34571276,3.99206071,1.691699769,2.359792668,0.018285151,0.913063009
ENSG00000126787,DLGAP5,572.2556121,-8.961642526,3.799273764,-2.358777778,0.018335232,0.913063009
ENSG00000162069,BICDL2,475.8659581,3.502429103,1.485229585,2.358173536,0.018365105,0.913063009
ENSG00000163297,ANTXR2,1566.854484,-2.552126021,1.083827115,-2.354735349,0.018535902,0.913063009
ENSG00000087494,PTHLH,2486.382952,-4.010742779,1.703889459,-2.353874987,0.018578858,0.913063009
ENSG00000165591,FAAH2,35.19558951,5.481087955,2.331283676,2.351102961,0.018717854,0.913063009
ENSG00000144554,FANCD2,532.5423531,-4.742435048,2.017385521,-2.350782732,0.018733969,0.913063009
ENSG00000092295,TGM1,2631.845078,2.879706675,1.225541617,2.349742052,0.018786425,0.913063009
ENSG00000167553,TUBA1C,3091.690308,-1.988646381,0.847481941,-2.346535406,0.018948866,0.913063009
ENSG00000183963,SMTN,2792.466807,-2.11927397,0.904401101,-2.343289906,0.019114524,0.913063009
ENSG00000136449,MYCBPAP,29.87448257,-5.586761748,2.384648571,-2.342802967,0.019139488,0.913063009
ENSG00000109805,NCAPG,660.0272659,-8.025651021,3.426825868,-2.342007248,0.019180342,0.913063009
ENSG00000186469,GNG2,28.47235539,-5.374787232,2.29621831,-2.340712644,0.019246974,0.913063009
ENSG00000227039,ITGB2-AS1,13.80311857,-8.391979458,3.58523928,-2.340702755,0.019247484,0.913063009
ENSG00000136688,IL36G,177.6826873,2.906408068,1.241926854,2.34024094,0.019271303,0.913063009
ENSG00000196081,ZNF724,32.99322751,-4.425777683,1.891762002,-2.339500253,0.019309559,0.913063009
ENSG00000116774,OLFML3,79.38380685,-4.216878297,1.802616106,-2.33931023,0.019319384,0.913063009
ENSG00000178999,AURKB,293.5264846,-8.955797158,3.832944082,-2.336532171,0.019463523,0.913063009
ENSG00000011426,ANLN,3406.022922,-7.17798673,3.073703905,-2.335288939,0.019528332,0.913063009
ENSG00000255248,MIR100HG,356.1460762,-3.639822713,1.56079785,-2.332026991,0.019699271,0.913063009
ENSG00000102287,GABRE,1579.465602,2.259799186,0.969053357,2.331965697,0.019702496,0.913063009
ENSG00000102271,KLHL4,8.068150326,-6.190379028,2.654699231,-2.331857017,0.019708214,0.913063009
ENSG00000276672,AL161891.1,22.65581065,-3.541258849,1.520045052,-2.329706507,0.019821668,0.913063009
ENSG00000232187,FTH1P7,8.962157977,6.849768886,2.941105378,2.328977716,0.019860246,0.913063009
ENSG00000134317,GRHL1,2900.530123,3.325218486,1.427796566,2.328916154,0.019863508,0.913063009
ENSG00000169248,CXCL11,26.25030409,-4.513239543,1.938226045,-2.328541376,0.019883375,0.913063009
ENSG00000163864,NMNAT3,88.58504298,2.386981063,1.026817345,2.32464038,0.020091198,0.913063009
ENSG00000273983,HIST1H3G,2078.020066,-8.638208655,3.717749079,-2.323505022,0.020152038,0.913063009
ENSG00000135318,NT5E,3610.656885,-2.734128762,1.176886742,-2.323187665,0.020169073,0.913063009
ENSG00000146918,NCAPG2,398.9253033,-4.284864801,1.848922726,-2.317492636,0.020476911,0.913063009
ENSG00000106772,PRUNE2,128.1469432,-3.265625684,1.409151061,-2.31744188,0.020479673,0.913063009
ENSG00000261061,AC092718.4,153.6868314,-3.152648138,1.360799058,-2.316762434,0.020516676,0.913063009
ENSG00000166126,AMN,89.16451606,2.502319487,1.080312586,2.31629208,0.020542326,0.913063009
ENSG00000100271,TTLL1,162.0151726,2.37007193,1.023264104,2.316187894,0.020548012,0.913063009
ENSG00000152463,OLAH,31.1562448,7.508727516,3.244227752,2.314488405,0.020640947,0.913063009
ENSG00000085999,RAD54L,81.86945399,-8.440674165,3.647628014,-2.314017255,0.020666776,0.913063009
ENSG00000117632,STMN1,970.97778,-4.003809478,1.732110396,-2.311520956,0.020804097,0.913063009
ENSG00000168078,PBK,286.9268903,-7.088716756,3.069790064,-2.309186169,0.020933253,0.913063009
ENSG00000167741,GGT6,442.3939757,3.606058345,1.562961887,2.307195316,0.021043934,0.913063009
ENSG00000234719,NPIPB2,85.76183141,2.518255916,1.09170266,2.306723257,0.021070253,0.913063009
ENSG00000223820,CFL1P1,14.64636511,4.113365819,1.783636343,2.306168428,0.021101223,0.913063009
ENSG00000128849,CGNL1,98.72166222,2.812308347,1.220115965,2.304951683,0.02116928,0.913063009
ENSG00000278637,HIST1H4A,65.50769051,-5.771541549,2.506695628,-2.30245008,0.021309804,0.913063009
ENSG00000064763,FAR2,56.9861095,-5.101338043,2.216649435,-2.301373398,0.021370534,0.913063009
ENSG00000051341,POLQ,291.7976681,-4.913288976,2.1360917,-2.300130176,0.021440846,0.913063009
ENSG00000262580,AC087741.1,24.68162169,3.052258469,1.327376281,2.299467387,0.021478413,0.913063009
ENSG00000129195,PIMREG,144.2337289,-8.933504561,3.89080672,-2.296054573,0.021672761,0.913063009
ENSG00000123219,CENPK,160.0049874,-4.740817538,2.065845518,-2.294855785,0.02174139,0.913063009
ENSG00000157557,ETS2,7762.700863,1.9251435,0.839262605,2.29385116,0.02179905,0.913063009
ENSG00000006210,CX3CL1,53.644812,-4.050270574,1.765781951,-2.293754658,0.021804595,0.913063009
ENSG00000196584,XRCC2,138.9759089,-5.134117878,2.238976494,-2.293064662,0.021844282,0.913063009
ENSG00000179859,RNF227,372.3879867,2.313503361,1.009627884,2.291441627,0.021937884,0.913063009
ENSG00000274267,HIST1H3B,1484.002741,-9.086831915,3.966105745,-2.291121947,0.021956362,0.913063009
ENSG00000124749,COL21A1,24.91569822,3.822135836,1.668246448,2.29110983,0.021957062,0.913063009
ENSG00000100253,MIOX,6.246749835,7.125396671,3.110055614,2.291083362,0.021958593,0.913063009
ENSG00000197467,COL13A1,14.83629765,-5.747692618,2.509266697,-2.290586579,0.021987336,0.913063009
ENSG00000127564,PKMYT1,178.1340562,-7.03258873,3.071023967,-2.289981714,0.022022377,0.913063009
ENSG00000280079,AC011447.7,20.32733113,-4.126218969,1.801968587,-2.289839566,0.022030619,0.913063009
ENSG00000124610,HIST1H1A,113.9221264,-7.768553675,3.394098525,-2.288841534,0.022088561,0.913063009
ENSG00000130513,GDF15,727.8320033,3.49561617,1.527682539,2.288182315,0.022126906,0.913063009
ENSG00000189057,FAM111B,187.5608787,-6.943329499,3.035047953,-2.287716572,0.022154032,0.913063009
ENSG00000000460,C1orf112,216.0701305,-3.328660084,1.455809961,-2.286466072,0.022227007,0.913063009
ENSG00000144821,MYH15,44.71940249,-10.26639619,4.492030713,-2.285468832,0.022285352,0.913063009
ENSG00000197599,CCDC154,17.08286274,4.000472386,1.751159515,2.284470576,0.02234389,0.913063009
ENSG00000125148,MT2A,2637.752417,-3.437702669,1.505486234,-2.283450085,0.02240387,0.913063009
ENSG00000067798,NAV3,990.9376317,-2.326869864,1.019661482,-2.282002316,0.022489204,0.913063009
ENSG00000198826,ARHGAP11A,513.9538336,-4.592305153,2.013252712,-2.281037609,0.022546221,0.913063009
ENSG00000182481,KPNA2,2227.738607,-3.338126382,1.463661544,-2.280668229,0.022568087,0.913063009
ENSG00000204387,C6orf48,3438.573638,2.470859443,1.083936463,2.279524241,0.022635921,0.913063009
ENSG00000227115,LINC01630,18.32197899,-4.050269046,1.776952996,-2.279333812,0.02264723,0.913063009
ENSG00000133119,RFC3,249.6445598,-3.817681701,1.67530994,-2.278791291,0.022679475,0.913063009
ENSG00000249992,TMEM158,58.2665058,-2.391019357,1.049990267,-2.277182402,0.022775336,0.913063009
ENSG00000062282,DGAT2,576.1415707,3.161153707,1.390307863,2.273707709,0.022983566,0.913063009
ENSG00000143320,CRABP2,3077.098347,2.77891106,1.222584953,2.27297993,0.023027389,0.913063009
ENSG00000119681,LTBP2,2896.766825,-2.330235306,1.026495154,-2.270088949,0.023202187,0.913063009
ENSG00000163220,S100A9,24488.94337,3.541777844,1.56025302,2.270002235,0.023207447,0.913063009
ENSG00000111335,OAS2,887.9506463,-3.919371989,1.727973442,-2.268189946,0.023317632,0.913063009
ENSG00000104368,PLAT,217.7263059,-4.06688519,1.793015514,-2.268181819,0.023318127,0.913063009
ENSG00000167900,TK1,404.0793347,-6.633352736,2.926021701,-2.267021032,0.023388941,0.913063009
ENSG00000112096,SOD2,2491.656786,2.581418927,1.139966857,2.264468401,0.023545321,0.913063009
ENSG00000163218,PGLYRP4,443.6271056,3.400482165,1.503039751,2.262403348,0.023672494,0.913063009
ENSG00000183378,OVCH2,201.2863591,2.444577186,1.080775804,2.261872607,0.023705275,0.913063009
ENSG00000156510,HKDC1,27.90639025,3.537683791,1.564066599,2.261849842,0.023706682,0.913063009
ENSG00000162927,PUS10,383.008319,2.216771636,0.98092866,2.259870392,0.023829296,0.913063009
ENSG00000138623,SEMA7A,266.2460288,-2.416624723,1.069421206,-2.259750142,0.023836762,0.913063009
ENSG00000235531,MSC-AS1,39.67992277,6.994145183,3.096756601,2.258538879,0.023912083,0.913063009
ENSG00000123473,STIL,440.5043108,-3.464359041,1.534528269,-2.257605227,0.023970283,0.913063009
ENSG00000107954,NEURL1,18.45701938,4.585430727,2.031947509,2.256667904,0.024028834,0.913063009
ENSG00000118849,RARRES1,17.17126879,7.186797704,3.186176085,2.255618494,0.024094534,0.913063009
ENSG00000164484,TMEM200A,479.2618511,-3.171265635,1.406653601,-2.254475183,0.02416629,0.913063009
ENSG00000198939,ZFP2,17.15096378,4.113365663,1.824649061,2.254332492,0.024175259,0.913063009
ENSG00000163209,SPRR3,199.8011252,4.638138486,2.059052294,2.252559831,0.024286916,0.913063009
ENSG00000183763,TRAIP,69.5793356,-4.595701103,2.041139919,-2.251536536,0.024351576,0.913063009
ENSG00000125319,C17orf53,76.55198471,-4.694264469,2.088493898,-2.247679284,0.024596648,0.913063009
ENSG00000235162,C12orf75,1413.096866,-1.988554237,0.884977159,-2.247011933,0.024639264,0.913063009
ENSG00000080986,NDC80,370.4592351,-7.149775231,3.184827659,-2.244948863,0.024771416,0.913063009
ENSG00000169550,MUC15,1981.19156,4.20185882,1.874097847,2.242070138,0.02495684,0.913063009
ENSG00000108854,SMURF2,2172.334991,-2.404529159,1.072850086,-2.241253638,0.02500965,0.913063009
ENSG00000232434,AJM1,98.92485158,2.091360087,0.93395855,2.239242939,0.025140113,0.913063009
ENSG00000154839,SKA1,350.4977327,-8.388941408,3.747630544,-2.238465428,0.02519072,0.913063009
ENSG00000165480,SKA3,457.2897783,-4.384828004,1.95907277,-2.238215993,0.025206973,0.913063009
ENSG00000117519,CNN3,1200.982404,-2.441964573,1.09147995,-2.237296776,0.02526695,0.913063009
ENSG00000197299,BLM,231.7951136,-6.21717521,2.779358732,-2.236909953,0.025292226,0.913063009
ENSG00000152495,CAMK4,46.39953266,-4.002704751,1.789654601,-2.236579477,0.025313837,0.913063009
ENSG00000154920,EME1,81.91513207,-4.956288219,2.216246118,-2.236343779,0.025329261,0.913063009
ENSG00000123374,CDK2,686.0915226,-2.294225189,1.026047124,-2.23598423,0.025352804,0.913063009
ENSG00000101003,GINS1,207.2390066,-3.948432502,1.76670262,-2.234916311,0.025422844,0.913063009
ENSG00000143546,S100A8,11872.72296,3.184652748,1.425696338,2.233752492,0.025499363,0.913063009
ENSG00000013810,TACC3,210.3825736,-4.404898662,1.972314969,-2.233364716,0.025524903,0.913063009
ENSG00000165312,OTUD1,498.6680487,1.852974754,0.830010461,2.232471567,0.025583812,0.913063009
ENSG00000106034,CPED1,15.41025432,-7.983890934,3.576746081,-2.232165983,0.025603995,0.913063009
ENSG00000115756,HPCAL1,315.457149,-1.93637108,0.867698706,-2.23161688,0.025640295,0.913063009
